order_id,customer_id,order_date,product_category,quantity,unit_price,currency,country
ORD-42-0000332,CUST-000170,2025-01-22,electronics,7,292.27,USD,United Kingdom
ORD-42-0000333,CUST-000243,2025-08-19,sports,10,289.24,USD,United Kingdom
ORD-42-0000334,CUST-000246,2025-10-06,toys,10,387.53,RWF,Kenya
ORD-42-0000335,CUST-000421,2025-01-18,apparel,1,286.71,USD,Kenya
ORD-42-0000336,CUST-000010,2025-05-21,home,7,$76.56,EUR,GERMANY
ORD-42-0000337,CUST-000257,2025-02-22,grocery,1,353.18,KES,  Kenya  
ORD-42-0000338,CUST-000288,2025-07-19,sports,8,263.21,GBP,Kenya
ORD-42-0000339,CUST-000236,2025-04-04,home,9,177.79,GBP,United Kingdom
ORD-42-0000340,CUST-000248,2025-09-25,apparel,5,279.49,EUR,Ghana
ORD-42-0000341,CUST-000395,2025-08-07,sports,4,345.43,RWF,Ghana
ORD-42-0000342,CUST-000246,2025-07-07,toys,5,144.61,KES,United States
ORD-42-0000343,CUST-000279,2025-06-21,grocery,6,477.35,EUR,Ghana
ORD-42-0000344,CUST-000022,2025-08-07,sports,2,173.84,RWF,United States
ORD-42-0000345,CUST-000132,2025-05-01,apparel,4,414.15,GBP,United Kingdom
ORD-42-0000346,CUST-000357,2025-08-15,apparel,2,308.22,KES,KENYA
ORD-42-0000347,CUST-000125,2025-12-07,sports,9,113.61,EUR,Rwanda
ORD-42-0000348,CUST-000052,2025-06-04,home,8,51.17,EUR,Rwanda
ORD-42-0000349,CUST-000494,2025-03-26,apparel,7,326.79,RWF,Germany
ORD-42-0000350,CUST-000334,2025-09-21,home,6,143.42,USD,Rwanda
ORD-42-0000351,CUST-000334,2025-03-14,apparel,9,369.6,USD,Kenya
ORD-42-0000352,CUST-000214,2025-10-03,electronics,7,394.19,EUR,United States
ORD-42-0000353,CUST-000493,2025-08-06,electronics,1,149.9,KES,Rwanda
ORD-42-0000354,CUST-000476,2025-07-14,home,8,494.56,KES,United Kingdom
,CUST-000253,2025-10-25,unobtainium,8,137.15,USD,Ghana
ORD-42-0000356,CUST-000084,2025-05-12,sports,5,359.58,USD,United States
ORD-42-0000357,CUST-000173,2025-08-03,toys,4,"88,57",RWF,Germany
ORD-42-0000358,CUST-000264,2025-07-18,electronics,7,334.96,EUR,Kenya
ORD-42-0000359,CUST-000245,2025-07-20,apparel,1,131.13,EUR,Germany
ORD-42-0000360,CUST-000386,2025-08-18,home,5,291.65,KES,Rwanda
ORD-42-0000361,CUST-000134,2025-02-01,home,4,32.0,USD,Germany
ORD-42-0000362,CUST-000158,2025-10-12,grocery,9,461.63,GBP,United States
ORD-42-0000363,CUST-000061,2025-02-08,home,6,307.7,EUR,Kenya
ORD-42-0000364,CUST-000245,2025-10-15,grocery,10,187.44,KES,Germany
ORD-42-0000365,CUST-000388,2025-04-01,sports,4,381.17,KES,Rwanda
ORD-42-0000366,CUST-000270,2025-05-18,toys,6,39.97,KES,Rwanda
ORD-42-0000367,CUST-000032,2025-03-27,toys,4,286.78,EUR,Kenya
ORD-42-0000368,CUST-000168,2025-04-10,grocery,2,340.47,KES,Germany
ORD-42-0000369,CUST-000047,2025-04-15,grocery,1,227.26,KES,Germany
ORD-42-0000370,CUST-000234,2025-03-19,  electronics  ,9,231.73,GBP,United States
ORD-42-0000371,  CUST-000012  ,not-a-date,home,1,373.16,KES,
ORD-42-0000372,CUST-000024,2025-05-30,  home  ,2,$271.04,USD,RWANDA
ORD-42-0000373,CUST-000479,2025-05-05,electronics,5,205.02,EUR,United States
ORD-42-0000374,CUST-000374,2025-02-05,grocery,6,496.44,RWF,Germany
,CUST-000446,2025-06-22,grocery,2,341.68,KES,Kenya
ORD-42-0000376,CUST-000335,2031-03-17,electronics,3,496.43,RWF,United Kingdom
ORD-42-0000377,CUST-000066,2025-09-09,electronics,1,489.27,RWF,United States
ORD-42-0000378,CUST-000369,2025-03-29,grocery,-9,190.26,EUR,Kenya
ORD-42-0000379,CUST-000236,2025-07-08,apparel,5,95.05,USD,Rwanda
ORD-42-0000380,CUST-000415,2025-01-28,grocery,10,383.26,USD,Kenya
ORD-42-0000381,CUST-000106,2025-11-28,electronics,10,17.75,KES,United States
ORD-42-0000382,CUST-000361,2025-12-08,apparel,1,201.73,EUR,United Kingdom
ORD-42-0000383,CUST-000112,2025-12-04,apparel,9,496.75,EUR,United States
ORD-42-0000384,CUST-000295,2025-07-22,toys,10,386.5,GBP,Kenya
ORD-42-0000385,,2025-10-20,sports,9,111.3,GBP,Ghana
ORD-42-0000386,CUST-000032,2025-03-22,toys,3,313.37,RWF,United Kingdom
ORD-42-0000387,CUST-000254,2025-12-08,home,7,393.12,GBP,United States
ORD-42-0000388,CUST-000214,2025-06-06,apparel,5,188.85,KES,Germany
ORD-42-0000389,CUST-000124,2025-09-08,home,3,403.08,USD,United Kingdom
ORD-42-0000390,CUST-000212,2025-06-02,toys,9,67.91,EUR,Ghana
ORD-42-0000391,CUST-000105,2025-07-16,sports,2,461.19,GBP,Rwanda
ORD-42-0000392,CUST-000275,2025-09-26,electronics,5,189.21,KES,United Kingdom
ORD-42-0000393,CUST-000021,2025-11-25,apparel,10,362.43,KES,Kenya
ORD-42-0000394,CUST-000246,2025-09-17,home,5,478.55,USD,Kenya
ORD-42-0000395,CUST-000480,2025-09-26,sports,2,373.69,RWF,Kenya
ORD-42-0000396,CUST-000357,2025-02-26,sports,4,198.92,EUR,United Kingdom
ORD-42-0000397,CUST-000165,2025-08-10,grocery,8,267.29,GBP,Ghana
ORD-42-0000398,  CUST-000134  ,2025-07-01,toys,8,233.54,RWF,Ghana
ORD-42-0000399,CUST-000469,2025-09-19,home,6,207.55,KES,Kenya
ORD-42-0000400,CUST-000380,2025-10-19,electronics,5,277.1,KES,United Kingdom
ORD-42-0000401,CUST-000369,not-a-date,home,3,98.9,EUR,Germany
ORD-42-0000402,CUST-000292,2025-08-29,grocery,9,327.65,GBP,Ghana
ORD-42-0000403,CUST-000391,2025-04-26,sports,8,230.95,GBP,Kenya
ORD-42-0000404,CUST-000072,2025-03-28,grocery,3,458.53,KES,United States
ORD-42-0000405,CUST-000491,2025-12-02,toys,1,419.7,USD,United States
ORD-42-0000406,CUST-000025,2025-12-29,grocery,3,421.43,EUR,Rwanda
ORD-42-0000407,CUST-000363,2025-10-16,electronics,4,253.36,GBP,rwanda
ORD-42-0000408,CUST-000317,2025-02-09,sports,10,456.46,RWF,Rwanda
ORD-42-0000409,CUST-000004,2025-04-04,toys,7,6.91,KES,United States
ORD-42-0000944,CUST-000141,2025-04-02,home,1,251.61,RWF,Kenya
ORD-42-0000411,CUST-000055,2025-11-13,toys,-3,$121.24,KES,United Kingdom
ORD-42-0000412,CUST-000130,2025-07-04,home,7,40.43,RWF,Germany
ORD-42-0000413,CUST-000290,2025-08-30,sports,4,150.69,USD,United States
ORD-42-0003377,  CUST-000440  ,2025-02-03,unobtainium,2,203.23,RWF,United Kingdom
ORD-42-0000415,CUST-000244,2025-12-04,sports,1,351.72,USD,Germany
ORD-42-0000416,CUST-000433,2025-05-24,sports,6,283.36,USD,United Kingdom
ORD-42-0000417,CUST-000471,2025-12-11,apparel,4,450.74,KES,Germany
ORD-42-0000418,CUST-000139,2025-12-09,electronics,5,449.76,KES,United States
ORD-42-0000419,CUST-000017,2025-10-02,  home  ,1,480.77,KES,Kenya
ORD-42-0000420,CUST-000386,2025-01-02,grocery,2,$150.34,KES,Kenya
ORD-42-0000421,CUST-000291,2025-06-16,sports,9,166.53,EUR,UNITED STATES
ORD-42-0000422,CUST-000371,2025-11-22,toys,6,"27,79",RWF,Kenya
ORD-42-0000423,CUST-000430,2025-11-24,home,10,384.73,KES,Germany
ORD-42-0000424,CUST-000497,2025-07-18,electronics,5,391.99,RWF,Germany
ORD-42-0000425,CUST-000117,2025-07-03,toys,7,216.49,KES,United States
ORD-42-0000426,CUST-000195,2025-11-19,toys,5,$399.23,USD,Rwanda
ORD-42-0000427,CUST-000138,2025-10-15,grocery,3,370.09,GBP,Ghana
ORD-42-0000428,CUST-000055,2025-11-16,electronics,5,222.92,GBP,Rwanda
ORD-42-0000429,CUST-000068,2025-11-18,unobtainium,7,224.97,KES,United Kingdom
ORD-42-0000430,CUST-000209,2025-11-10,electronics,2,177.6,USD,united kingdom
ORD-42-0000431,CUST-000307,2025-07-19,grocery,1,146.63,RWF,Rwanda
ORD-42-0000432,CUST-000372,2025-03-21,apparel,10,261.03,RWF,Kenya
ORD-42-0000433,CUST-000072,2025-08-17,home,5,247.07,USD,Kenya
ORD-42-0000434,CUST-000223,2025-08-13,grocery,5,242.63,USD,Ghana
ORD-42-0000435,CUST-000129,2025-08-28,sports,8,297.31,EUR,Germany
ORD-42-0000436,CUST-000055,2025-10-24,home,1,474.46,GBP,United Kingdom
ORD-42-0000437,CUST-000195,2025-07-17,grocery,6,215.88,KES,Kenya
ORD-42-0000438,CUST-000154,2025-07-21,toys,4,240.03,EUR,Germany
ORD-42-0000439,CUST-000496,2025-07-22,home,8,$483.91,EUR,Ghana
ORD-42-0000440,CUST-000193,2025-08-11,grocery,6,57.83,KES,Kenya
ORD-42-0000441,CUST-000304,2025-03-28,apparel,9,14.43,RWF,United States
ORD-42-0000442,CUST-000108,2025-05-22,home,2,409.66,RWF,United States
ORD-42-0004771,CUST-000256,2025-10-22,sports,5,121.77,EUR,United States
ORD-42-0000444,CUST-000217,2025-06-22,electronics,8,"495,36",RWF,United Kingdom
ORD-42-0000445,CUST-000206,2025-04-03,toys,7,272.28,GBP,United States
ORD-42-0000446,CUST-000459,2025-04-02,toys,2,$55.58,EUR,United States
ORD-42-0000447,CUST-000341,2025-07-04,apparel,10,23.1,RWF,Ghana
ORD-42-0000448,CUST-000495,2025-05-26,electronics,1,50.2,EUR,united kingdom
ORD-42-0000449,CUST-000383,2025-04-11,toys,10,344.14,EUR,Germany
ORD-42-0000450,CUST-000192,2025-06-15,grocery,10,345.53,EUR,Ghana
ORD-42-0000451,CUST-000013,2025-04-29,electronics,5,208.57,USD,Rwanda
ORD-42-0000452,CUST-000426,2025-10-21,home,5,172.19,EUR,United Kingdom
ORD-42-0000453,  CUST-000248  ,2025-07-07,grocery,2,219.64,RWF,Ghana
ORD-42-0000454,CUST-000035,2025-08-01,electronics,2,12.27,GBP,United States
ORD-42-0000455,CUST-000056,2025-01-20,apparel,4,258.48,KES,
ORD-42-0000456,CUST-000170,2025-03-21,grocery,8,116.7,RWF,United States
ORD-42-0000457,CUST-000095,2025-09-28,sports,7,198.4,KES,Kenya
,CUST-000231,2025-03-04,grocery,7,3.22,EUR,Kenya
ORD-42-0000459,CUST-000143,2029-06-21,electronics,10,51.77,KES,Kenya
ORD-42-0000460,CUST-000188,2025-07-19,apparel,8,57.86,RWF,united kingdom
ORD-42-0000461,CUST-000495,2025-02-08,home,10,194.93,RWF,United Kingdom
ORD-42-0000462,CUST-000059,2025-07-07,home,8,309.06,GBP,United Kingdom
ORD-42-0000463,CUST-000303,2025-11-19,sports,3,157.28,EUR,Ghana
ORD-42-0000464,CUST-000060,2025-09-30,home,3,255.9,RWF,United Kingdom
ORD-42-0000888,CUST-000071,2025-03-13,grocery,7,93.69,KES,United States
ORD-42-0000466,CUST-000471,2025-02-05,apparel,9,84.27,GBP,kenya
ORD-42-0000467,CUST-000096,2025-07-24,grocery,10,27.75,GBP,Rwanda
ORD-42-0000226,CUST-000249,2025-10-24,apparel,7,481.95,KES,United States
ORD-42-0000469,CUST-000254,2025-06-06,sports,8,208.4,RWF,Germany
ORD-42-0000470,CUST-000086,2025-11-20,toys,1,398.14,EUR,Ghana
ORD-42-0000471,CUST-000017,2025-08-14,apparel,9,145.05,RWF,United Kingdom
ORD-42-0000472,CUST-000381,2025-04-23,toys,9,57.49,USD,
ORD-42-0000473,CUST-000397,2025-03-29,home,9,411.48,USD,United States
ORD-42-0000474,,2025-03-28,apparel,7,52.11,EUR,Ghana
ORD-42-0000475,CUST-000448,2025-12-16,grocery,5,174.94,USD,Germany
ORD-42-0000476,CUST-000444,2025-11-02,apparel,4,405.54,KES,United States
ORD-42-0000477,CUST-000180,2025-01-03,toys,7,83.82,EUR,Kenya
ORD-42-0000478,CUST-000417,2025-09-18,electronics,10,176.06,GBP,United Kingdom
ORD-42-0002876,CUST-000276,2025-10-07,home,5,145.38,GBP,United Kingdom
ORD-42-0003855,CUST-000461,2025-01-19,electronics,3,481.42,RWF,Rwanda
ORD-42-0000481,CUST-000142,2025-01-31,apparel,3,125.59,GBP,Kenya
ORD-42-0000482,,2025-01-20,grocery,8,71.94,GBP,United States
ORD-42-0000483,CUST-000213,2025-06-23,grocery,2,317.18,USD,Germany
ORD-42-0000484,CUST-000264,2025-08-12,sports,6,227.89,RWF,Ghana
ORD-42-0000485,CUST-000298,2025-12-31,sports,2,365.74,RWF,United States
ORD-42-0000486,CUST-000341,2025-01-09,home,2,398.04,RWF,Kenya
ORD-42-0000487,CUST-000496,2025-05-27,apparel,8,135.0,GBP,Ghana
ORD-42-0000488,CUST-000281,2025-03-12,apparel,10,"426,36",GBP,United States
ORD-42-0000489,CUST-000391,2025-12-08,electronics,2,313.46,RWF,Rwanda
ORD-42-0000490,CUST-000064,2025-10-13,grocery,8,1.34,RWF,  Kenya  
ORD-42-0000491,CUST-000353,2025-10-26,sports,5,80.33,GBP,rwanda
ORD-42-0000492,CUST-000336,2025-07-01,home,2,186.55,EUR,Rwanda
ORD-42-0000493,CUST-000203,2025-02-15,home,4,$215.19,USD,
ORD-42-0000494,CUST-000049,2026-01-01,apparel,8,39.89,KES,Kenya
ORD-42-0000495,CUST-000266,2025-01-18,grocery,1,5.02,GBP,Rwanda
ORD-42-0001213,CUST-000441,2025-05-30,unobtainium,3,239.37,EUR,Germany
ORD-42-0000497,CUST-000046,2025-11-10,electronics,6,184.41,GBP,Kenya
ORD-42-0000498,CUST-000196,2025-10-25,unobtainium,3,35.14,KES,Rwanda
,CUST-000313,2025-02-03,apparel,8,176.24,EUR,United States
ORD-42-0000500,CUST-000384,2025-10-16,grocery,10,343.6,EUR,Rwanda
ORD-42-0000501,CUST-000460,2025-11-11,apparel,2,295.2,RWF,Ghana
ORD-42-0000502,CUST-000494,2025-05-27,home,3,124.65,USD,Kenya
ORD-42-0000503,CUST-000284,2025-02-28,toys,10,143.18,USD,United States
ORD-42-0000504,CUST-000449,2025-07-31,apparel,9,303.86,EUR,United States
ORD-42-0000505,CUST-000201,2025-08-03,sports,1,392.12,EUR,
ORD-42-0000506,CUST-000198,2025-11-05,apparel,8,319.4,USD,UNITED KINGDOM
ORD-42-0000507,CUST-000456,2025-12-26,home,6,66.86,KES,Germany
ORD-42-0000508,CUST-000188,2025-03-28,sports,3,381.6,USD,Rwanda
ORD-42-0000509,CUST-000301,2025-11-28,electronics,5,108.66,USD,Germany
ORD-42-0000510,CUST-000260,2025-08-08,sports,-9,383.79,RWF,United States
ORD-42-0000511,CUST-000206,2025-11-20,sports,9,269.29,EUR,Ghana
ORD-42-0000512,CUST-000043,2025-07-27,electronics,9,460.54,EUR,United Kingdom
ORD-42-0000513,CUST-000168,2025-06-15,toys,2,155.77,RWF,United States
ORD-42-0000514,CUST-000489,2025-09-01,electronics,4,44.02,RWF,Rwanda
ORD-42-0000515,CUST-000233,2025-02-22,toys,1,155.34,EUR,Rwanda
ORD-42-0000516,CUST-000007,2025-01-04,apparel,1,82.75,GBP,United Kingdom
ORD-42-0000517,CUST-000265,not-a-date,apparel,6,64.34,GBP,United States
ORD-42-0000518,CUST-000454,2025-11-02,electronics,6,403.75,GBP,United Kingdom
ORD-42-0000519,CUST-000033,2025-08-20,sports,10,314.14,RWF,Germany
ORD-42-0000520,,2025-07-01,unobtainium,8,429.82,EUR,Ghana
ORD-42-0000521,CUST-000081,2025-08-24,electronics,10,337.39,USD,Kenya
ORD-42-0000522,CUST-000380,2025-04-16,electronics,1,429.49,USD,
ORD-42-0000523,CUST-000024,2025-05-05,home,7,460.19,EUR,Rwanda
ORD-42-0000524,,2025-01-01,sports,7,113.03,EUR,Germany
ORD-42-0000525,CUST-000469,2025-07-22,home,2,286.2,USD,United Kingdom
ORD-42-0000526,CUST-000345,2025-12-06,apparel,-4,402.36,USD,Germany
ORD-42-0000527,CUST-000036,2025-05-08,home,5,164.32,KES,Germany
ORD-42-0000528,CUST-000005,2025-06-27,apparel,5,282.34,GBP,United States
ORD-42-0000529,CUST-000319,2025-08-30,grocery,6,296.25,RWF,Kenya
ORD-42-0000530,CUST-000376,2025-03-28,apparel,3,4.18,RWF,Rwanda
ORD-42-0000531,CUST-000120,2025-03-30,home,1,475.54,USD,  United States  
ORD-42-0000532,CUST-000193,2025-07-28,electronics,4,265.38,EUR,Germany
ORD-42-0000533,CUST-000252,2025-12-02,apparel,5,47.42,EUR,United Kingdom
ORD-42-0000534,CUST-000212,2025-01-08,home,8,487.3,USD,United Kingdom
ORD-42-0000535,CUST-000049,2025-04-18,apparel,7,$38.34,KES,Rwanda
ORD-42-0000536,CUST-000223,2025-01-27,apparel,4,146.55,GBP,Germany
ORD-42-0000537,CUST-000359,2025-07-18,home,8,136.71,USD,Kenya
ORD-42-0000538,CUST-000070,2025-03-08,  unobtainium  ,3,53.72,RWF,Germany
ORD-42-0000539,CUST-000161,2025-06-07,electronics,9,179.79,EUR,Germany
ORD-42-0000540,CUST-000158,2025-05-09,home,2,46.12,GBP,United States
ORD-42-0000541,CUST-000357,2025-02-27,electronics,4,418.13,GBP,Kenya
,CUST-000047,2025-01-02,apparel,6,198.73,USD,United States
ORD-42-0000543,CUST-000154,2025-08-21,apparel,1,476.1,RWF,United Kingdom
ORD-42-0000544,CUST-000384,2025-03-26,apparel,2,231.56,EUR,Rwanda
ORD-42-0000545,CUST-000007,2025-12-01,apparel,3,99.87,RWF,Ghana
ORD-42-0000546,CUST-000352,2025-02-13,sports,2,291.58,GBP,Rwanda
ORD-42-0000547,CUST-000012,2025-11-29,apparel,8,404.84,USD,Ghana
ORD-42-0000548,CUST-000063,2025-12-11,grocery,1,84.83,KES,Germany
ORD-42-0000549,CUST-000421,2025-06-13,grocery,1,191.98,RWF,kenya
ORD-42-0000550,CUST-000182,2025-09-14,apparel,5,140.65,EUR,Rwanda
ORD-42-0000551,CUST-000315,2025-02-18,toys,4,323.99,RWF,Germany
ORD-42-0000552,,2025-03-26,grocery,1,44.77,RWF,Kenya
ORD-42-0000553,CUST-000215,2025-09-21,sports,9,125.32,KES,Rwanda
ORD-42-0000554,CUST-000196,2025-01-01,home,8,272.71,RWF,Ghana
ORD-42-0000555,CUST-000468,2025-03-18,toys,6,194.8,EUR,Rwanda
ORD-42-0004966,CUST-000164,2025-03-02,apparel,1,447.99,GBP,Rwanda
ORD-42-0000557,CUST-000415,2025-05-05,toys,6,383.65,EUR,Kenya
ORD-42-0000558,CUST-000052,2025-08-28,sports,4,134.0,USD,Kenya
ORD-42-0000559,CUST-000295,2025-06-17,home,3,88.87,KES,GHANA
ORD-42-0000560,CUST-000413,2033-09-06,home,10,15.08,GBP,United Kingdom
ORD-42-0002712,CUST-000289,2025-10-21,toys,4,418.51,RWF,United Kingdom
ORD-42-0000562,CUST-000159,2025-10-04,unobtainium,1,$46.04,EUR,United Kingdom
ORD-42-0000003,CUST-000113,2025-12-22,toys,8,1.34,KES,Kenya
ORD-42-0000564,CUST-000413,2025-10-27,home,3,$459.47,GBP,Rwanda
ORD-42-0000565,CUST-000012,2025-10-18,toys,3,387.41,KES,
ORD-42-0000566,,2025-11-25,home,7,293.42,GBP,Ghana
ORD-42-0000567,CUST-000166,2025-10-24,apparel,7,396.13,RWF,United States
ORD-42-0000568,CUST-000163,2025-10-04,sports,9,347.09,KES,Ghana
,CUST-000115,2025-01-26,toys,3,189.81,GBP,Kenya
ORD-42-0000570,CUST-000091,2026-01-01,sports,10,196.41,KES,RWANDA
ORD-42-0000571,CUST-000094,2025-02-27,home,10,"111,23",KES,Rwanda
ORD-42-0000572,CUST-000480,2025-04-22,apparel,6,372.93,EUR,Ghana
ORD-42-0000573,CUST-000164,2025-10-08,sports,2,411.01,GBP,Germany
ORD-42-0000574,CUST-000006,2025-08-19,apparel,4,346.89,GBP,Ghana
ORD-42-0000575,CUST-000403,2025-11-07,sports,1,25.03,RWF,United States
ORD-42-0000576,CUST-000215,2025-10-08,grocery,8,441.0,GBP,United Kingdom
ORD-42-0000577,CUST-000193,2025-11-11,grocery,10,325.83,EUR,Kenya
ORD-42-0000578,CUST-000232,2025-11-25,electronics,5,11.02,GBP,Rwanda
ORD-42-0000579,CUST-000038,2025-07-10,apparel,7,81.29,USD,United Kingdom
ORD-42-0002057,CUST-000483,2025-11-15,home,10,492.65,RWF,United States
ORD-42-0000581,,2025-05-26,sports,3,304.05,RWF,Kenya
ORD-42-0000582,CUST-000028,2025-11-11,home,4,487.22,RWF,United States
ORD-42-0000583,CUST-000284,2025-03-31,home,5,$149.40,USD,Rwanda
,CUST-000202,2025-03-15,toys,8,"77,64",GBP,Rwanda
ORD-42-0000585,CUST-000219,2025-11-18,home,10,240.68,USD,Rwanda
ORD-42-0000586,CUST-000106,2025-10-06,sports,5,488.55,RWF,Rwanda
ORD-42-0000587,CUST-000158,2025-06-12,grocery,8,447.54,GBP,Rwanda
ORD-42-0000588,CUST-000329,2025-03-29,grocery,3,186.14,RWF,Ghana
ORD-42-0000589,CUST-000096,2025-05-18,electronics,5,220.43,GBP,Kenya
ORD-42-0000590,CUST-000429,2025-08-17,toys,1,76.41,USD,rwanda
ORD-42-0000591,CUST-000343,2025-07-09,toys,7,485.38,KES,Kenya
ORD-42-0000592,CUST-000284,2025-12-01,grocery,9,209.9,KES,United States
ORD-42-0000593,CUST-000444,2025-05-03,toys,4,238.65,USD,Germany
ORD-42-0002422,CUST-000463,2025-01-01,electronics,9,286.04,KES,United Kingdom
ORD-42-0000595,CUST-000347,2025-02-18,apparel,2,474.68,RWF,Kenya
ORD-42-0000596,CUST-000486,2025-10-08,apparel,-4,63.97,RWF,Rwanda
ORD-42-0000597,CUST-000350,2025-05-24,apparel,3,417.22,GBP,  Ghana  
ORD-42-0000598,CUST-000467,2025-11-28,electronics,7,278.63,KES,
ORD-42-0000599,CUST-000439,2025-08-13,toys,8,458.66,USD,United States
ORD-42-0003105,CUST-000320,2025-03-07,toys,7,57.15,EUR,Kenya
ORD-42-0000601,CUST-000291,2025-03-06,toys,2,462.54,KES,Rwanda
ORD-42-0000602,  CUST-000403  ,2025-08-08,unobtainium,6,439.07,GBP,Germany
ORD-42-0000603,CUST-000336,2025-04-28,toys,10,237.05,EUR,Ghana
ORD-42-0000604,  CUST-000207  ,2025-10-20,toys,10,340.73,RWF,Rwanda
ORD-42-0000605,CUST-000203,2025-07-16,sports,4,25.6,RWF,Ghana
ORD-42-0000606,CUST-000460,2025-06-25,  electronics  ,6,$408.88,GBP,Ghana
ORD-42-0000607,CUST-000144,2025-04-25,  sports  ,2,486.28,EUR,kenya
ORD-42-0000608,CUST-000154,2025-05-20,home,5,364.67,KES,United States
ORD-42-0000609,CUST-000046,2025-09-27,grocery,4,456.8,RWF,United States
ORD-42-0000610,CUST-000249,2025-04-12,home,1,258.12,EUR,Rwanda
ORD-42-0000611,CUST-000160,2025-01-03,toys,7,68.69,KES,United Kingdom
ORD-42-0000612,CUST-000015,2032-08-15,apparel,4,418.65,EUR,Rwanda
ORD-42-0000613,CUST-000234,2025-12-07,home,4,137.71,RWF,United Kingdom
ORD-42-0000614,CUST-000204,2025-02-10,electronics,1,$121.73,RWF,United Kingdom
ORD-42-0000615,CUST-000229,2025-10-03,grocery,10,276.12,GBP,Kenya
ORD-42-0000616,CUST-000429,not-a-date,sports,2,143.25,RWF,Rwanda
ORD-42-0001266,CUST-000084,2025-03-15,apparel,4,324.04,EUR,ghana
ORD-42-0000618,CUST-000334,2025-06-06,toys,1,432.45,USD,Germany
ORD-42-0000619,CUST-000467,2025-10-26,sports,3,300.97,USD,Kenya
ORD-42-0000620,CUST-000130,2025-02-24,home,5,212.48,RWF,Ghana
ORD-42-0000621,CUST-000236,2025-08-25,apparel,8,151.77,KES,United Kingdom
ORD-42-0000622,CUST-000204,2025-03-08,electronics,1,$256.25,GBP,United Kingdom
ORD-42-0000623,CUST-000332,2025-03-03,toys,5,149.94,USD,Germany
ORD-42-0000624,CUST-000033,2025-07-13,home,6,430.88,GBP,United States
ORD-42-0000625,CUST-000365,2025-02-02,home,4,75.81,EUR,RWANDA
ORD-42-0000626,CUST-000413,2025-02-28,grocery,6,340.7,USD,United States
ORD-42-0000627,CUST-000255,2025-08-03,home,7,202.89,USD,United Kingdom
ORD-42-0000628,CUST-000363,2025-03-15,apparel,6,363.55,EUR,united states
ORD-42-0000629,CUST-000274,2025-02-09,grocery,6,254.15,EUR,United States
ORD-42-0000630,CUST-000449,2025-03-22,apparel,5,49.7,EUR,United States
ORD-42-0000631,CUST-000133,2025-03-21,apparel,6,327.56,EUR,Ghana
ORD-42-0000632,CUST-000115,2025-07-28,grocery,6,186.47,KES,Ghana
ORD-42-0000633,CUST-000238,2025-11-02,grocery,1,433.33,KES,United Kingdom
ORD-42-0000634,CUST-000484,2025-02-18,electronics,-8,444.82,KES,Rwanda
ORD-42-0000635,CUST-000445,2025-01-18,grocery,9,149.88,USD,Kenya
ORD-42-0000636,CUST-000071,2025-09-21,home,7,493.61,RWF,Kenya
ORD-42-0000637,CUST-000162,2025-10-01,electronics,8,166.98,EUR,ghana
ORD-42-0000638,CUST-000325,2025-12-03,electronics,8,137.49,EUR,United Kingdom
ORD-42-0000639,CUST-000392,2025-10-12,grocery,2,65.57,RWF,
ORD-42-0000640,CUST-000220,2025-06-09,grocery,8,192.27,USD,United Kingdom
ORD-42-0000641,CUST-000103,2025-06-24,electronics,6,378.67,KES,Kenya
ORD-42-0000642,CUST-000010,2025-01-20,electronics,4,113.91,GBP,Ghana
ORD-42-0000643,CUST-000067,2025-11-10,grocery,9,294.75,EUR,Rwanda
ORD-42-0000644,CUST-000422,2025-12-09,home,5,228.51,KES,UNITED KINGDOM
,,2025-07-13,grocery,3,172.02,RWF,Ghana
ORD-42-0000646,  CUST-000385  ,2025-09-27,apparel,7,10.54,EUR,United States
ORD-42-0000647,CUST-000068,2025-09-15,sports,1,295.26,EUR,Rwanda
ORD-42-0000648,CUST-000188,2025-01-02,sports,1,188.22,GBP,United Kingdom
ORD-42-0000649,CUST-000320,2025-12-08,toys,1,331.32,USD,Rwanda
ORD-42-0000650,CUST-000354,2025-11-03,grocery,8,190.75,KES,Ghana
ORD-42-0000651,CUST-000243,2025-01-07,apparel,4,347.9,USD,Ghana
ORD-42-0000652,CUST-000216,2025-01-28,electronics,9,135.72,KES,United States
,CUST-000071,2025-06-01,electronics,9,359.66,USD,Ghana
ORD-42-0000654,CUST-000059,2025-11-08,grocery,4,304.89,GBP,United Kingdom
ORD-42-0000655,CUST-000499,2025-09-20,home,7,148.38,USD,United Kingdom
ORD-42-0003559,CUST-000255,2025-09-17,sports,8,165.97,USD,Rwanda
ORD-42-0000657,CUST-000344,2028-12-06,electronics,10,334.84,EUR,
ORD-42-0000658,CUST-000400,2025-04-15,electronics,2,"452,48",EUR,Germany
ORD-42-0000659,CUST-000152,2025-08-19,grocery,1,50.8,EUR,Rwanda
ORD-42-0000660,CUST-000437,2025-08-06,home,-6,213.57,USD,Rwanda
ORD-42-0000661,CUST-000436,2025-12-09,unobtainium,3,332.01,EUR,Ghana
ORD-42-0000662,CUST-000184,2025-05-22,toys,5,439.36,USD,Ghana
ORD-42-0000663,CUST-000418,2025-07-10,apparel,2,200.99,RWF,Ghana
ORD-42-0000664,CUST-000428,2025-06-18,sports,8,400.15,EUR,Rwanda
ORD-42-0000665,  CUST-000068  ,2025-01-10,sports,1,$490.80,EUR,Rwanda
